iw_n,G_iw_n
989.6016858807848j,"[[-5.14201712e-07-1.01048052e-03j -3.75662235e-06+3.86812184e-09j]
 [-3.75399634e-06+3.86541246e-09j -5.19068362e-07-1.01048063e-03j]]"
991.696080983178j,"[[-5.11708557e-07-1.00834641e-03j -3.74075931e-06+3.86280584e-09j]
 [-3.73814438e-06+3.86011359e-09j -5.17039642e-07-1.00834641e-03j]]"
993.7904760855712j,"[[-5.09783986e-07-1.00622145e-03j -3.72499889e-06+3.83958284e-09j]
 [-3.72239497e-06+3.83690757e-09j -5.14619908e-07-1.00622142e-03j]]"
995.8848711879644j,"[[-5.07525638e-07-1.00410539e-03j -3.70907647e-06+3.90267787e-09j]
 [-3.70648349e-06+3.90001944e-09j -5.12492778e-07-1.00410538e-03j]]"
997.9792662903577j,"[[-5.05616828e-07-1.00199853e-03j -3.69311360e-06+3.89503245e-09j]
 [-3.69053150e-06+3.89239073e-09j -5.10136292e-07-1.00199830e-03j]]"
1000.0736613927508j,"[[-5.03567503e-07-9.99900027e-04j -3.67706225e-06+3.89154361e-09j]
 [-3.67449094e-06+3.88891846e-09j -5.07974826e-07-9.99900178e-04j]]"
1002.168056495144j,"[[-5.00860492e-07-9.97810531e-04j -3.66129464e-06+3.81047790e-09j]
 [-3.65873408e-06+3.80786916e-09j -5.06336015e-07-9.97810786e-04j]]"
1004.2624515975372j,"[[-4.98391823e-07-9.95730101e-04j -3.64583628e-06+3.71311565e-09j]
 [-3.64328639e-06+3.71052320e-09j -5.04649504e-07-9.95730125e-04j]]"
1006.3568466999304j,"[[-4.96679275e-07-9.93657864e-04j -3.63077229e-06+3.66383675e-09j]
 [-3.62823300e-06+3.66126046e-09j -5.02367118e-07-9.93657660e-04j]]"
1008.4512418023236j,"[[-4.95121086e-07-9.91594413e-04j -3.61560573e-06+3.73524953e-09j]
 [-3.61307697e-06+3.73268926e-09j -4.99643690e-07-9.91594165e-04j]]"
1010.5456369047168j,"[[-4.93578706e-07-9.89539448e-04j -3.60037403e-06+3.65028189e-09j]
 [-3.59785574e-06+3.64773750e-09j -4.97098327e-07-9.89539231e-04j]]"
1012.6400320071099j,"[[-4.91912312e-07-9.87492751e-04j -3.58555325e-06+3.59615864e-09j]
 [-3.58304537e-06+3.59363001e-09j -4.94737519e-07-9.87492777e-04j]]"
1014.7344271095031j,"[[-4.89373909e-07-9.85454451e-04j -3.57096145e-06+3.53045961e-09j]
 [-3.56846391e-06+3.52794660e-09j -4.93202449e-07-9.85454760e-04j]]"
1016.8288222118964j,"[[-4.86658995e-07-9.83424922e-04j -3.55632081e-06+3.60065417e-09j]
 [-3.55383355e-06+3.59815666e-09j -4.91823419e-07-9.83425179e-04j]]"
1018.9232173142896j,"[[-4.84513448e-07-9.81403813e-04j -3.54148385e-06+3.63720692e-09j]
 [-3.53900680e-06+3.63472477e-09j -4.89932742e-07-9.81403737e-04j]]"
1021.0176124166828j,"[[-4.82513311e-07-9.79390874e-04j -3.52673680e-06+3.52589222e-09j]
 [-3.52426991e-06+3.52342532e-09j -4.87929457e-07-9.79390914e-04j]]"
1023.112007519076j,"[[-4.80738519e-07-9.77386098e-04j -3.51231039e-06+3.51296748e-09j]
 [-3.50985358e-06+3.51051570e-09j -4.85817922e-07-9.77386016e-04j]]"
1025.2064026214691j,"[[-4.78917999e-07-9.75389277e-04j -3.49797256e-06+3.46559033e-09j]
 [-3.49552578e-06+3.46315355e-09j -4.83716533e-07-9.75389270e-04j]]"
1027.3007977238624j,"[[-4.76787437e-07-9.73400968e-04j -3.48379865e-06+3.45197584e-09j]
 [-3.48136184e-06+3.44955392e-09j -4.81630059e-07-9.73400950e-04j]]"
1029.3951928262557j,"[[-4.75028929e-07-9.71421132e-04j -3.46984834e-06+3.35211969e-09j]
 [-3.46742143e-06+3.34971253e-09j -4.79666546e-07-9.71421135e-04j]]"
1031.4895879286487j,"[[-4.73085549e-07-9.69448591e-04j -3.45605113e-06+3.36046252e-09j]
 [-3.45363407e-06+3.35806999e-09j -4.77920840e-07-9.69448561e-04j]]"
1033.583983031042j,"[[-4.71448699e-07-9.67484092e-04j -3.44222922e-06+3.37651071e-09j]
 [-3.43982195e-06+3.37413270e-09j -4.75688810e-07-9.67483870e-04j]]"
1035.678378133435j,"[[-4.69902283e-07-9.65527587e-04j -3.42838763e-06+3.36544291e-09j]
 [-3.42599008e-06+3.36307930e-09j -4.73215882e-07-9.65527412e-04j]]"
1037.7727732358283j,"[[-4.68052884e-07-9.63579412e-04j -3.41473963e-06+3.30439093e-09j]
 [-3.41235175e-06+3.30204159e-09j -4.71214651e-07-9.63579472e-04j]]"
1039.8671683382215j,"[[-4.66006678e-07-9.61638646e-04j -3.40108967e-06+3.34668563e-09j]
 [-3.39871140e-06+3.34435046e-09j -4.69754797e-07-9.61638814e-04j]]"
1041.9615634406148j,"[[-4.63923814e-07-9.59705477e-04j -3.38733478e-06+3.31655342e-09j]
 [-3.38496606e-06+3.31423230e-09j -4.68056650e-07-9.59705529e-04j]]"
1044.055958543008j,"[[-4.61780058e-07-9.57780282e-04j -3.37387649e-06+3.28593660e-09j]
 [-3.37151726e-06+3.28362943e-09j -4.66261402e-07-9.57780381e-04j]]"
1046.150353645401j,"[[-4.59845434e-07-9.55863258e-04j -3.36028377e-06+3.30114241e-09j]
 [-3.35793398e-06+3.29884906e-09j -4.64563629e-07-9.55863237e-04j]]"
1048.2447487477943j,"[[-4.58258997e-07-9.53953305e-04j -3.34683046e-06+3.26101097e-09j]
 [-3.34449005e-06+3.25873135e-09j -4.62569174e-07-9.53953314e-04j]]"
1050.3391438501874j,"[[-4.56306157e-07-9.52050984e-04j -3.33351577e-06+3.21701888e-09j]
 [-3.33118469e-06+3.21475287e-09j -4.60880062e-07-9.52050937e-04j]]"
1052.4335389525806j,"[[-4.54528482e-07-9.50156198e-04j -3.32036684e-06+3.21225233e-09j]
 [-3.31804503e-06+3.20999981e-09j -4.59038893e-07-9.50156172e-04j]]"
1054.527934054974j,"[[-4.52741995e-07-9.48269087e-04j -3.30714535e-06+3.21815962e-09j]
 [-3.30483275e-06+3.21592050e-09j -4.56940012e-07-9.48269000e-04j]]"
1056.6223291573672j,"[[-4.51064440e-07-9.46389861e-04j -3.29408801e-06+3.14739693e-09j]
 [-3.29178457e-06+3.14517109e-09j -4.54986540e-07-9.46389791e-04j]]"
1058.7167242597602j,"[[-4.49570024e-07-9.44517895e-04j -3.28115998e-06+3.14028382e-09j]
 [-3.27886564e-06+3.13807117e-09j -4.53041842e-07-9.44517807e-04j]]"
1060.8111193621535j,"[[-4.47589392e-07-9.42653209e-04j -3.26844413e-06+3.06287478e-09j]
 [-3.26615885e-06+3.06067521e-09j -4.51309185e-07-9.42653345e-04j]]"
1062.9055144645467j,"[[-4.45621055e-07-9.40796216e-04j -3.25586537e-06+3.06796049e-09j]
 [-3.25358907e-06+3.06577390e-09j -4.49807338e-07-9.40796236e-04j]]"
1064.9999095669398j,"[[-4.43905175e-07-9.38946367e-04j -3.24314389e-06+3.16387314e-09j]
 [-3.24087655e-06+3.16169942e-09j -4.48019795e-07-9.38946333e-04j]]"
1067.094304669333j,"[[-4.42205766e-07-9.37103763e-04j -3.23011368e-06+3.12810013e-09j]
 [-3.22785522e-06+3.12593919e-09j -4.46222969e-07-9.37103767e-04j]]"
1069.1886997717263j,"[[-4.40566310e-07-9.35268117e-04j -3.21756973e-06+3.01103363e-09j]
 [-3.21532011e-06+3.00888536e-09j -4.44531452e-07-9.35268125e-04j]]"
1071.2830948741196j,"[[-4.38790907e-07-9.33439574e-04j -3.20522178e-06+3.00502692e-09j]
 [-3.20298095e-06+3.00289123e-09j -4.42812099e-07-9.33439588e-04j]]"
1073.3774899765126j,"[[-4.36890989e-07-9.31618246e-04j -3.19289892e-06+2.99703425e-09j]
 [-3.19066682e-06+2.99491104e-09j -4.41200601e-07-9.31618307e-04j]]"
1075.4718850789059j,"[[-4.35096963e-07-9.29804024e-04j -3.18066876e-06+2.98759619e-09j]
 [-3.17844535e-06+2.98548535e-09j -4.39639255e-07-9.29804078e-04j]]"
1077.566280181299j,"[[-4.33230557e-07-9.27996894e-04j -3.16842994e-06+2.96388207e-09j]
 [-3.16621517e-06+2.96178352e-09j -4.38086218e-07-9.27996947e-04j]]"
1079.6606752836922j,"[[-4.31497827e-07-9.26196860e-04j -3.15631167e-06+2.94203304e-09j]
 [-3.15410548e-06+2.93994668e-09j -4.36382430e-07-9.26196879e-04j]]"
1081.7550703860854j,"[[-4.29785620e-07-9.24404028e-04j -3.14442672e-06+2.84586826e-09j]
 [-3.14222907e-06+2.84379399e-09j -4.34748111e-07-9.24403999e-04j]]"
1083.8494654884787j,"[[-4.28375133e-07-9.22617563e-04j -3.13257906e-06+2.95448081e-09j]
 [-3.13038989e-06+2.95241854e-09j -4.33028177e-07-9.22617535e-04j]]"
1085.943860590872j,"[[-4.26694964e-07-9.20838025e-04j -3.12041651e-06+2.94646212e-09j]
 [-3.11823578e-06+2.94441176e-09j -4.31254956e-07-9.20837922e-04j]]"
1088.038255693265j,"[[-4.25158735e-07-9.19065510e-04j -3.10840699e-06+2.91834637e-09j]
 [-3.10623464e-06+2.91630783e-09j -4.29486535e-07-9.19065401e-04j]]"
1090.1326507956583j,"[[-4.23742011e-07-9.17299747e-04j -3.09652004e-06+2.85412616e-09j]
 [-3.09435603e-06+2.85209935e-09j -4.27680314e-07-9.17299731e-04j]]"
1092.2270458980513j,"[[-4.22035058e-07-9.15540693e-04j -3.08482206e-06+2.88306051e-09j]
 [-3.08266634e-06+2.88104533e-09j -4.26031182e-07-9.15540696e-04j]]"
1094.3214410004446j,"[[-4.20258495e-07-9.13788800e-04j -3.07299405e-06+2.87835535e-09j]
 [-3.07084657e-06+2.87635172e-09j -4.24400122e-07-9.13788750e-04j]]"
1096.4158361028378j,"[[-4.18732834e-07-9.12043727e-04j -3.06116216e-06+2.85528719e-09j]
 [-3.05902288e-06+2.85329502e-09j -4.22679133e-07-9.12043788e-04j]]"
1098.510231205231j,"[[-4.17053195e-07-9.10304924e-04j -3.04958769e-06+2.81077261e-09j]
 [-3.04745657e-06+2.80879181e-09j -4.21547084e-07-9.10304993e-04j]]"
1100.6046263076241j,"[[-4.15322081e-07-9.08572424e-04j -3.03800994e-06+2.82633008e-09j]
 [-3.03588692e-06+2.82436057e-09j -4.19884555e-07-9.08572391e-04j]]"
1102.6990214100174j,"[[-4.13815252e-07-9.06847107e-04j -3.02633613e-06+2.85524498e-09j]
 [-3.02422116e-06+2.85328667e-09j -4.17996280e-07-9.06846941e-04j]]"
1104.7934165124104j,"[[-4.12497553e-07-9.05128396e-04j -3.01465062e-06+2.84432019e-09j]
 [-3.01254367e-06+2.84237299e-09j -4.16305355e-07-9.05128386e-04j]]"
1106.8878116148037j,"[[-4.10987145e-07-9.03415650e-04j -3.00307198e-06+2.79712522e-09j]
 [-3.00097299e-06+2.79518905e-09j -4.14946006e-07-9.03415663e-04j]]"
1108.982206717197j,"[[-4.09226290e-07-9.01709140e-04j -2.99163285e-06+2.77157379e-09j]
 [-2.98954178e-06+2.76964858e-09j -4.13438678e-07-9.01709217e-04j]]"
1111.0766018195902j,"[[-4.07829776e-07-9.00009808e-04j -2.98030002e-06+2.76678663e-09j]
 [-2.97821683e-06+2.76487228e-09j -4.11655426e-07-9.00009586e-04j]]"
1113.1709969219835j,"[[-4.06834508e-07-8.98316459e-04j -2.96895227e-06+2.75782473e-09j]
 [-2.96687691e-06+2.75592117e-09j -4.09739105e-07-8.98316387e-04j]]"
1115.2653920243765j,"[[-4.05217048e-07-8.96629242e-04j -2.95761756e-06+2.74994610e-09j]
 [-2.95554999e-06+2.74805324e-09j -4.08226956e-07-8.96629241e-04j]]"
1117.3597871267698j,"[[-4.03808601e-07-8.94948595e-04j -2.94645714e-06+2.70939409e-09j]
 [-2.94439731e-06+2.70751186e-09j -4.06562850e-07-8.94948544e-04j]]"
1119.4541822291628j,"[[-4.02253948e-07-8.93274227e-04j -2.93527118e-06+2.73787604e-09j]
 [-2.93321904e-06+2.73600436e-09j -4.05134225e-07-8.93274270e-04j]]"
1121.548577331556j,"[[-4.00610070e-07-8.91606048e-04j -2.92403985e-06+2.71858483e-09j]
 [-2.92199538e-06+2.71672361e-09j -4.03676769e-07-8.91606190e-04j]]"
1123.6429724339494j,"[[-3.98748377e-07-8.89944413e-04j -2.91301513e-06+2.66083268e-09j]
 [-2.91097827e-06+2.65898184e-09j -4.02493003e-07-8.89944492e-04j]]"
1125.7373675363426j,"[[-3.97279101e-07-8.88288862e-04j -2.90212738e-06+2.66329180e-09j]
 [-2.90009809e-06+2.66145127e-09j -4.01031608e-07-8.88288780e-04j]]"
1127.8317626387357j,"[[-3.95976069e-07-8.86639714e-04j -2.89115811e-06+2.65307137e-09j]
 [-2.88913636e-06+2.65124108e-09j -3.99171389e-07-8.86639560e-04j]]"
1129.926157741129j,"[[-3.94864092e-07-8.84996687e-04j -2.88051690e-06+2.55578716e-09j]
 [-2.87850263e-06+2.55396703e-09j -3.97513460e-07-8.84996660e-04j]]"
1132.0205528435222j,"[[-3.93173334e-07-8.83359195e-04j -2.86992461e-06+2.59121851e-09j]
 [-2.86791778e-06+2.58940846e-09j -3.96388153e-07-8.83359422e-04j]]"
1134.1149479459152j,"[[-3.91424675e-07-8.81727922e-04j -2.85947518e-06+2.51426168e-09j]
 [-2.85747576e-06+2.51246164e-09j -3.95225122e-07-8.81728013e-04j]]"
1136.2093430483085j,"[[-3.89810894e-07-8.80102443e-04j -2.84908352e-06+2.55410396e-09j]
 [-2.84709147e-06+2.55231386e-09j -3.93991857e-07-8.80102468e-04j]]"
1138.3037381507017j,"[[-3.88301442e-07-8.78482980e-04j -2.83846022e-06+2.62348896e-09j]
 [-2.83647549e-06+2.62170872e-09j -3.92513977e-07-8.78483026e-04j]]"
1140.398133253095j,"[[-3.86874329e-07-8.76869729e-04j -2.82768672e-06+2.62687845e-09j]
 [-2.82570927e-06+2.62510801e-09j -3.91119275e-07-8.76869672e-04j]]"
1142.492528355488j,"[[-3.85666903e-07-8.75262134e-04j -2.81702988e-06+2.54886379e-09j]
 [-2.81505967e-06+2.54710306e-09j -3.89493979e-07-8.75262030e-04j]]"
1144.5869234578813j,"[[-3.84308573e-07-8.73660526e-04j -2.80661326e-06+2.54101342e-09j]
 [-2.80465026e-06+2.53926234e-09j -3.87894746e-07-8.73660516e-04j]]"
1146.6813185602743j,"[[-3.82928238e-07-8.72064999e-04j -2.79623606e-06+2.49062045e-09j]
 [-2.79428022e-06+2.48887895e-09j -3.86380827e-07-8.72065037e-04j]]"
1148.7757136626676j,"[[-3.81374646e-07-8.70475464e-04j -2.78628272e-06+2.38382066e-09j]
 [-2.78433401e-06+2.38208866e-09j -3.85216564e-07-8.70475532e-04j]]"
1150.8701087650609j,"[[-3.80040299e-07-8.68891483e-04j -2.77651997e-06+2.36806352e-09j]
 [-2.77457834e-06+2.36634096e-09j -3.83731854e-07-8.68891403e-04j]]"
